,open,close,low,high,volume,money,high_limit,low_limit,avg,label
2011-09-21,2450.12,2512.96,2438.85,2517.67,8668927600.0,88188034883.0,2692.53,2202.98,2489.512,2443.06
2011-09-22,2491.21,2443.06,2442.46,2499.98,7469540900.0,74891290554.0,2764.26,2261.67,2474.696,2433.16
2011-09-23,2411.83,2433.16,2400.14,2440.75,6730269300.0,67947197759.0,2687.36,2198.75,2418.842,2393.18
2011-09-26,2416.23,2393.18,2384.64,2441.73,5742504200.0,58915927605.0,2676.47,2189.84,2411.888,2415.05
2011-09-27,2410.99,2415.05,2395.16,2423.91,5523143200.0,55315102091.0,2632.5,2153.86,2410.818,2392.06
2011-09-28,2427.29,2392.06,2383.4,2430.27,5575844700.0,55720881056.0,2656.56,2173.55,2409.702,2365.34
2011-09-29,2378.42,2365.34,2358.57,2387.54,5919123900.0,57021447534.0,2631.27,2152.86,2373.719,2359.22
2011-09-30,2368.4,2359.22,2348.22,2377.54,4881837200.0,46104608498.0,2601.88,2128.81,2360.599,2344.79
2011-10-10,2363.08,2344.79,2338.68,2368.15,4174530600.0,39926413160.0,2595.14,2123.3,2351.508,2348.52
2011-10-11,2401.74,2348.52,2323.41,2412.38,6397580600.0,62773516010.0,2579.27,2110.31,2371.212,2420.0
2011-10-12,2335.49,2420.0,2318.63,2421.69,9150856800.0,84438390265.0,2583.37,2113.66,2390.407,2438.79
2011-10-13,2412.83,2438.79,2406.28,2439.64,8786010600.0,82192311755.0,2662.0,2178.0,2424.859,2431.38
2011-10-14,2429.89,2431.38,2409.29,2437.59,6067316000.0,58276063530.0,2682.67,2194.91,2424.169,2440.4
2011-10-17,2434.49,2440.4,2424.73,2452.99,5826768200.0,57704518652.0,2674.51,2188.24,2437.808,2383.49
2011-10-18,2423.28,2383.49,2378.67,2425.65,7952574400.0,69338909189.0,2684.44,2196.36,2403.728,2377.51
2011-10-19,2387.83,2377.51,2374.42,2401.69,5853463700.0,53173514652.0,2621.83,2145.14,2385.382,2331.37
2011-10-20,2365.91,2331.37,2315.9,2368.64,6542521500.0,57867763724.0,2615.26,2139.76,2338.184,2317.28
2011-10-21,2330.51,2317.28,2313.78,2340.32,4843672500.0,43725376635.0,2564.5,2098.23,2325.593,2370.33
2011-10-24,2322.02,2370.33,2307.15,2371.09,7087407100.0,62971553897.0,2549.0,2085.55,2342.981,2409.67
2011-10-25,2366.4,2409.67,2357.39,2414.05,9088887600.0,83635006493.0,2607.37,2133.3,2390.001,2427.48
2011-10-26,2398.19,2427.48,2394.73,2448.98,10744716800.0,98578021068.0,2650.64,2168.7,2428.059,2435.61
2011-10-27,2432.47,2435.61,2426.32,2449.7,8240896100.0,75098560018.0,2670.23,2184.73,2436.967,2473.41
2011-10-28,2462.09,2473.41,2456.18,2483.76,11003272100.0,104186688309.0,2679.18,2192.05,2469.68,2468.25
2011-10-31,2470.25,2468.25,2455.2,2478.31,8417256200.0,81783447175.0,2720.75,2226.07,2466.73,2470.02
2011-11-01,2450.33,2470.02,2445.53,2491.36,8889241700.0,85052779138.0,2715.08,2221.43,2471.783,2504.11
2011-11-02,2437.87,2504.11,2433.72,2505.12,10546820000.0,102082766289.0,2717.02,2223.02,2463.991,2508.09
2011-11-03,2510.84,2508.09,2507.3,2535.24,13657632500.0,136305609736.0,2754.52,2253.7,2519.185,2528.29
2011-11-04,2525.24,2528.29,2512.9,2536.78,10187367500.0,99981183331.0,2758.9,2257.28,2525.162,2509.8
2011-11-07,2518.9,2509.8,2507.61,2536.18,7886717400.0,78893506771.0,2781.12,2275.46,2518.023,2503.84
2011-11-08,2514.26,2503.84,2500.02,2524.82,7867265600.0,76914038706.0,2760.78,2258.82,2511.895,2524.92
2011-11-09,2512.59,2524.92,2489.03,2527.7,7820857200.0,78141603240.0,2754.22,2253.45,2510.115,2479.54
2011-11-10,2498.59,2479.54,2478.14,2507.45,8711108800.0,85463858302.0,2777.41,2272.43,2494.043,2481.08
2011-11-11,2483.96,2481.08,2472.76,2496.53,6613766800.0,65005133543.0,2727.49,2231.58,2485.545,2528.71
2011-11-14,2498.67,2528.71,2496.34,2529.63,8122981200.0,82523780186.0,2729.19,2232.98,2517.906,2529.76
2011-11-15,2525.95,2529.76,2518.7,2534.06,7922775000.0,80497345503.0,2781.59,2275.84,2525.505,2466.96
2011-11-16,2529.07,2466.96,2456.86,2529.46,9338210900.0,92396963052.0,2782.74,2276.78,2490.249,2463.05
2011-11-17,2467.7,2463.05,2459.16,2482.53,6641428500.0,65902701975.0,2713.65,2220.26,2467.672,2416.56
2011-11-18,2448.39,2416.56,2411.04,2448.51,7218080700.0,70566565864.0,2709.35,2216.74,2429.88,2415.13
2011-11-21,2416.73,2415.13,2396.09,2419.24,5017036600.0,49511107897.0,2658.22,2174.91,2407.736,2412.63
2011-11-22,2400.98,2412.63,2387.83,2414.85,5144323300.0,50689583452.0,2656.64,2173.62,2405.066,2395.07
2011-11-23,2415.2,2395.07,2390.65,2418.56,5054785000.0,50043359840.0,2653.89,2171.36,2402.45,2397.55
2011-11-24,2379.15,2397.55,2370.7,2409.72,5215415000.0,51411098473.0,2634.57,2155.56,2389.221,2380.22
2011-11-25,2393.33,2380.22,2372.62,2403.94,4536255200.0,46246206878.0,2637.31,2157.8,2387.914,2383.03
2011-11-28,2383.89,2383.03,2372.16,2396.83,4606466600.0,46414831572.0,2618.25,2142.2,2384.204,2412.39
2011-11-29,2398.99,2412.39,2388.2,2413.33,5512319000.0,57068884953.0,2621.34,2144.73,2400.607,2333.41
2011-11-30,2406.33,2333.41,2319.44,2407.33,7661110400.0,72215263538.0,2653.63,2171.15,2361.067,2386.86
2011-12-01,2392.49,2386.86,2376.92,2423.56,9865004600.0,95200516876.0,2566.76,2100.07,2399.362,2360.66
2011-12-02,2374.9,2360.66,2344.85,2378.3,5986884500.0,57320156584.0,2625.55,2148.17,2361.777,2333.23
2011-12-05,2363.11,2333.23,2327.61,2363.13,5221496900.0,48641215750.0,2596.73,2124.6,2341.081,2325.91
2011-12-06,2326.66,2325.91,2310.16,2331.89,4591707700.0,42625594847.0,2566.55,2099.91,2323.153,2332.73
2011-12-07,2325.56,2332.73,2317.81,2339.85,4157030600.0,39767464564.0,2558.5,2093.31,2329.823,2329.82
2011-12-08,2329.91,2329.82,2302.64,2346.65,5147352000.0,49219492855.0,2566.0,2099.46,2325.811,2315.27
2011-12-09,2315.51,2315.27,2309.46,2331.26,3998855900.0,38885194063.0,2562.8,2096.84,2317.569,2291.55
2011-12-12,2312.15,2291.55,2290.26,2315.81,3963257800.0,36516062508.0,2546.8,2083.74,2302.02,2248.59
2011-12-13,2283.22,2248.59,2245.87,2285.81,5862747800.0,51593326502.0,2520.7,2062.39,2262.874,2228.53
2011-12-14,2241.39,2228.53,2224.72,2256.74,4407982200.0,38621178573.0,2473.45,2023.73,2239.261,2180.89
2011-12-15,2215.79,2180.89,2179.47,2216.91,5671218600.0,47305130387.0,2451.38,2005.67,2196.758,2224.84
2011-12-16,2179.51,2224.84,2170.75,2225.54,5726590300.0,50568967344.0,2398.98,1962.81,2192.111,2218.24
2011-12-19,2208.07,2218.24,2164.89,2221.45,5781846400.0,49717681273.0,2447.32,2002.36,2192.425,2215.93
2011-12-20,2209.7,2215.93,2206.52,2239.86,5276111300.0,46564369385.0,2440.06,1996.41,2222.861,2191.15
2011-12-21,2230.18,2191.15,2188.71,2237.47,5087726200.0,46125532122.0,2437.52,1994.34,2218.171,2186.3
2011-12-22,2178.57,2186.3,2149.42,2201.59,5898611700.0,48023419137.0,2410.26,1972.03,2174.07,2204.78
2011-12-23,2183.91,2204.78,2178.14,2219.79,5242132500.0,43478781866.0,2404.93,1967.67,2202.326,2190.11
2011-12-26,2193.66,2190.11,2186.07,2213.45,4361366300.0,36403330902.0,2425.26,1984.31,2196.382,2166.2
2011-12-27,2186.71,2166.2,2162.72,2196.97,4571217900.0,37400003602.0,2409.12,1971.1,2177.948,2170.01
2011-12-28,2157.65,2170.01,2134.02,2170.67,4963343500.0,40007345153.0,2382.83,1949.58,2154.127,2173.56
2011-12-29,2161.18,2173.56,2157.11,2181.95,4474920000.0,35989659760.0,2387.01,1953.01,2171.633,2199.42
2011-12-30,2177.52,2199.42,2177.52,2200.99,5194383800.0,42698835641.0,2390.92,1956.2,2192.648,2169.39
2012-01-04,2211.99,2169.39,2168.64,2217.52,4924553700.0,40632918502.0,2419.36,1979.48,2196.663,2148.45
2012-01-05,2160.9,2148.45,2145.56,2183.4,5874344700.0,46603965319.0,2386.33,1952.45,2164.515,2163.39
2012-01-06,2148.15,2163.39,2132.63,2164.32,5058305400.0,39465868149.0,2363.3,1933.61,2149.898,2225.89
2012-01-09,2164.74,2225.89,2148.45,2226.22,7675983900.0,62132963469.0,2379.73,1947.06,2196.125,2285.74
2012-01-10,2221.83,2285.74,2218.28,2288.63,10958541500.0,91045903375.0,2448.48,2003.3,2259.418,2276.05
2012-01-11,2282.91,2276.05,2265.18,2290.64,8444178100.0,74264707833.0,2514.32,2057.17,2279.976,2275.01
2012-01-12,2268.74,2275.01,2265.26,2295.22,7156999400.0,63945881028.0,2503.65,2048.44,2276.93,2244.58
2012-01-13,2277.08,2244.58,2225.74,2281.53,7147432200.0,64030025661.0,2502.51,2047.51,2252.582,2206.19
2012-01-16,2230.43,2206.19,2206.05,2241.26,4585952200.0,42884791206.0,2469.04,2020.12,2225.658,2298.38
2012-01-17,2206.53,2298.38,2196.12,2298.38,8780356000.0,77406846620.0,2426.81,1985.57,2254.921,2266.38
2012-01-18,2298.83,2266.38,2257.9,2311.58,8994042200.0,80655237044.0,2528.21,2068.54,2290.084,2296.07
2012-01-19,2266.08,2296.07,2259.34,2305.71,7249886100.0,63886737692.0,2493.02,2039.75,2288.286,2319.12
2012-01-20,2300.5,2319.12,2293.89,2322.89,6992275300.0,62906415725.0,2525.68,2066.47,2309.956,2285.04
2012-01-30,2324.49,2285.04,2284.29,2324.49,5841368700.0,51868459382.0,2551.03,2087.21,2302.43,2292.61
2012-01-31,2285.95,2292.61,2277.06,2296.38,4873832500.0,43777519937.0,2513.54,2056.53,2285.355,2268.08
2012-02-01,2288.07,2268.08,2263.34,2305.86,5355381100.0,48554972307.0,2521.87,2063.35,2283.608,2312.56
2012-02-02,2273.85,2312.56,2268.69,2312.56,6347187200.0,57682360382.0,2494.89,2041.27,2288.989,2330.41
2012-02-03,2306.66,2330.41,2300.98,2336.27,7894369700.0,70249339901.0,2543.81,2081.3,2318.973,2331.14
2012-02-06,2334.25,2331.14,2317.42,2341.57,7573447700.0,67305626604.0,2563.45,2097.36,2331.479,2291.9
2012-02-07,2319.42,2291.9,2278.82,2319.71,6732690600.0,58091080366.0,2564.25,2098.02,2296.583,2347.53
2012-02-08,2291.81,2347.53,2286.82,2350.97,8711452800.0,80885696801.0,2521.09,2062.71,2323.581,2349.59
2012-02-09,2344.22,2349.59,2333.93,2363.61,9803232500.0,89658695587.0,2582.28,2112.78,2348.948,2351.98
2012-02-10,2342.01,2351.98,2339.89,2368.98,9650161900.0,82222468070.0,2584.55,2114.63,2353.262,2351.86
2012-02-13,2332.05,2351.86,2325.03,2365.34,8626358500.0,77715389643.0,2587.18,2116.78,2346.199,2344.77
2012-02-14,2348.88,2344.77,2332.25,2352.47,7313041300.0,66294933778.0,2587.04,2116.67,2341.468,2366.7
2012-02-15,2340.45,2366.7,2335.1,2374.28,9886102100.0,87632869277.0,2579.25,2110.29,2358.882,2356.86
2012-02-16,2363.9,2356.86,2342.07,2373.8,9505116900.0,83758449953.0,2603.37,2130.03,2359.165,2357.18
2012-02-17,2366.63,2357.18,2344.76,2372.51,7192483900.0,65121696783.0,2592.55,2121.17,2359.058,2363.6
2012-02-20,2383.69,2363.6,2362.01,2388.01,8891158600.0,82306945828.0,2592.9,2121.46,2375.497,2381.43
2012-02-21,2365.49,2381.43,2345.05,2382.15,7934866900.0,74538521268.0,2599.96,2127.24,2363.977,2403.59
2012-02-22,2380.5,2403.59,2374.03,2404.44,11868426900.0,109092241265.0,2619.57,2143.29,2389.644,2409.55
2012-02-23,2401.74,2409.55,2396.71,2416.8,11255359300.0,105469685126.0,2643.95,2163.23,2406.607,2439.63
2012-02-24,2410.88,2439.63,2405.27,2439.98,13490324900.0,121550205544.0,2650.51,2168.6,2421.922,2447.06
2012-02-27,2447.41,2447.06,2444.63,2478.38,15807324400.0,144685593339.0,2683.59,2195.67,2457.254,2451.86
2012-02-28,2440.91,2451.86,2431.83,2458.65,11836199300.0,107000289102.0,2691.76,2202.35,2445.77,2428.49
2012-02-29,2446.23,2428.49,2426.33,2453.07,9553695200.0,91908381829.0,2697.04,2206.67,2437.851,2426.11
2012-03-01,2418.79,2426.11,2418.33,2437.87,7508328900.0,71067886558.0,2671.34,2185.64,2428.641,2460.69
2012-03-02,2430.1,2460.69,2430.1,2461.12,10322837800.0,96453866915.0,2668.73,2183.5,2447.991,2445.0
2012-03-05,2464.85,2445.0,2442.11,2469.84,11269332600.0,107604373438.0,2706.76,2214.62,2457.31,2410.45
2012-03-06,2439.78,2410.45,2406.06,2442.0,10370901200.0,100674335990.0,2689.5,2200.5,2419.236,2394.79
2012-03-07,2391.2,2394.79,2388.52,2413.7,9479063600.0,91730684728.0,2651.49,2169.4,2401.958,2420.28
2012-03-08,2401.1,2420.28,2401.1,2426.7,9678213400.0,93410826914.0,2634.27,2155.31,2415.327,2439.46
2012-03-09,2425.89,2439.46,2414.97,2440.51,10062405500.0,100411480219.0,2662.3,2178.25,2429.061,2434.86
2012-03-12,2438.55,2434.86,2420.84,2440.86,10622305900.0,108158111406.0,2683.41,2195.52,2431.313,2455.8
2012-03-13,2432.84,2455.8,2428.61,2457.22,10464971200.0,102576931855.0,2678.34,2191.37,2443.886,2391.23
2012-03-14,2464.91,2391.23,2382.84,2476.22,17978602900.0,170736655188.0,2701.37,2210.22,2440.501,2373.77
2012-03-15,2388.06,2373.77,2366.02,2403.74,12002549900.0,112260876485.0,2630.35,2152.11,2384.768,2404.74
2012-03-16,2377.76,2404.74,2368.31,2406.15,10367562200.0,102406003302.0,2611.15,2136.4,2388.51,2410.18
2012-03-19,2401.22,2410.18,2383.67,2412.34,10215349000.0,102981667540.0,2645.21,2164.26,2399.591,2376.84
2012-03-20,2407.54,2376.84,2376.03,2407.54,9790393500.0,94620915242.0,2651.2,2169.17,2390.181,2378.2
2012-03-21,2384.71,2378.2,2361.22,2396.72,9568653800.0,94949639342.0,2614.52,2139.16,2379.081,2375.77
2012-03-22,2376.99,2375.77,2364.13,2386.1,7934888000.0,76900869341.0,2616.01,2140.38,2374.325,2349.54
2012-03-23,2369.08,2349.54,2342.12,2371.26,7686213900.0,74138712972.0,2613.35,2138.19,2357.566,2350.6
2012-03-26,2349.09,2350.6,2339.14,2358.0,5542773300.0,54051832906.0,2584.49,2114.59,2348.581,2347.18
2012-03-27,2358.55,2347.18,2344.3,2363.77,6088111600.0,65159971554.0,2585.66,2115.54,2355.051,2284.88
2012-03-28,2341.0,2284.88,2281.43,2341.42,8364528300.0,78231139045.0,2581.9,2112.46,2311.9,2252.16
2012-03-29,2276.74,2252.16,2242.34,2280.96,7424808400.0,68018095501.0,2513.37,2056.39,2264.442,2262.79
2012-03-30,2256.04,2262.79,2246.24,2266.21,6202414700.0,55962029859.0,2477.38,2026.94,2257.212,2302.24
2012-04-05,2258.03,2302.24,2251.39,2303.82,8010145600.0,74602339783.0,2489.07,2036.51,2280.502,2306.55
2012-04-06,2299.05,2306.55,2291.56,2309.64,7213652100.0,68863352285.0,2532.47,2072.02,2301.37,2285.78
2012-04-09,2300.05,2285.78,2284.44,2304.65,5976063900.0,55129724461.0,2537.21,2075.9,2293.641,2305.86
2012-04-10,2281.02,2305.86,2258.85,2306.39,6734552600.0,63133960653.0,2514.35,2057.2,2280.804,2308.93
2012-04-11,2286.72,2308.93,2280.03,2319.05,7513007000.0,67516502992.0,2536.45,2075.28,2303.218,2350.86
2012-04-12,2310.48,2350.86,2307.84,2351.05,9768789500.0,87315827000.0,2539.82,2078.03,2329.2,2359.16
2012-04-13,2351.51,2359.16,2346.94,2369.7,9877441400.0,92321434038.0,2585.95,2115.78,2356.97,2357.03
2012-04-16,2346.31,2357.03,2342.2,2364.11,8532268200.0,73752833490.0,2595.08,2123.24,2354.189,2334.99
2012-04-17,2355.37,2334.99,2333.34,2363.01,8468844500.0,72470714424.0,2592.73,2121.32,2347.031,2380.85
2012-04-18,2341.14,2380.85,2337.86,2383.64,10861254400.0,93123038358.0,2568.48,2101.49,2363.351,2378.63
2012-04-19,2378.63,2378.63,2369.46,2386.98,9427242100.0,89960919583.0,2618.93,2142.76,2379.396,2406.86
2012-04-20,2374.66,2406.86,2372.13,2407.29,11552206200.0,101772111696.0,2616.5,2140.77,2392.05,2388.59
2012-04-23,2403.52,2388.59,2383.07,2411.51,12290755800.0,109412433183.0,2647.55,2166.18,2398.931,2388.83
2012-04-24,2380.24,2388.83,2350.4,2415.75,13372235400.0,117494693490.0,2627.45,2149.73,2382.087,2406.81
2012-04-25,2382.21,2406.81,2376.63,2411.42,13097286700.0,113070083354.0,2627.72,2149.95,2395.273,2404.7
2012-04-26,2408.56,2404.7,2393.26,2414.75,11552958700.0,104823228170.0,2647.49,2166.13,2406.085,2396.32
2012-04-27,2402.43,2396.32,2393.87,2408.42,9122835000.0,84016072396.0,2645.17,2164.23,2400.481,2438.44
2012-05-02,2421.08,2438.44,2407.79,2446.35,12800600600.0,123975243894.0,2635.95,2156.68,2428.962,2440.08
2012-05-03,2433.59,2440.08,2427.73,2441.95,10224849300.0,102185836407.0,2682.28,2194.59,2436.326,2452.01
2012-05-04,2437.47,2452.01,2427.97,2453.73,10220487100.0,102378296014.0,2684.09,2196.07,2443.156,2451.95
2012-05-07,2441.76,2451.95,2432.74,2451.95,10883010700.0,111395001265.0,2697.22,2206.81,2443.491,2448.88
2012-05-08,2451.57,2448.88,2431.03,2451.6,10485553700.0,104969661883.0,2697.14,2206.75,2442.649,2408.59
2012-05-09,2432.47,2408.59,2407.51,2432.47,9790221200.0,99521226356.0,2693.77,2204.0,2418.864,2410.23
2012-05-10,2409.95,2410.23,2402.2,2419.12,8169847100.0,81054861426.0,2649.45,2167.73,2411.248,2394.98
2012-05-11,2406.07,2394.98,2393.38,2415.98,7486399500.0,75815758028.0,2651.25,2169.21,2403.843,2380.72
2012-05-14,2408.26,2380.72,2377.98,2411.27,9052633900.0,89364340585.0,2634.48,2155.48,2394.257,2374.84
2012-05-15,2367.08,2374.84,2354.61,2376.59,7792291600.0,77334728771.0,2618.8,2142.65,2364.658,2346.19
2012-05-16,2369.3,2346.19,2344.5,2372.03,7673382900.0,74181725328.0,2612.33,2137.36,2359.712,2378.89
2012-05-17,2347.18,2378.89,2342.35,2383.31,8687003000.0,81458439849.0,2580.81,2111.57,2364.409,2344.52
2012-05-18,2364.9,2344.52,2338.24,2369.6,8968941900.0,78956446671.0,2616.77,2141.0,2354.553,2348.3
2012-05-21,2343.58,2348.3,2330.32,2360.39,7484034100.0,70052964572.0,2578.97,2110.07,2346.567,2373.31
2012-05-22,2355.73,2373.31,2354.87,2374.06,7677978000.0,75374527235.0,2583.13,2113.47,2364.621,2363.44
2012-05-23,2369.26,2363.44,2350.55,2378.08,8421658000.0,84886660758.0,2610.64,2135.98,2364.789,2350.97
2012-05-24,2359.68,2350.97,2344.58,2373.06,7920680500.0,76840602473.0,2599.78,2127.09,2360.396,2333.55
2012-05-25,2350.54,2333.55,2327.41,2355.81,7401925200.0,68024547810.0,2586.07,2115.88,2342.743,2361.37
2012-05-28,2325.32,2361.37,2309.07,2361.74,9496210500.0,86735892422.0,2566.91,2100.2,2334.22,2389.64
2012-05-29,2361.0,2389.64,2358.37,2393.28,11715772500.0,111363644314.0,2597.5,2125.23,2377.323,2384.67
2012-05-30,2385.39,2384.67,2378.13,2391.69,8980979300.0,84828401300.0,2628.6,2150.67,2384.637,2372.23
2012-05-31,2370.01,2372.23,2362.31,2382.99,7789022800.0,75383460178.0,2623.13,2146.2,2372.357,2373.44
2012-06-01,2373.22,2373.44,2365.44,2388.09,7702192300.0,77078144800.0,2609.46,2135.01,2377.534,2308.55
2012-06-04,2346.98,2308.55,2308.23,2348.2,9017934700.0,86903299584.0,2610.78,2136.09,2331.485,2311.92
2012-06-05,2313.74,2311.92,2304.05,2323.3,6607852800.0,64099737588.0,2539.41,2077.7,2313.458,2309.55
2012-06-06,2315.56,2309.55,2301.03,2323.11,5853202800.0,58562081283.0,2543.11,2080.72,2313.417,2293.13
2012-06-07,2324.67,2293.13,2288.66,2328.67,6023204800.0,59646400379.0,2540.51,2078.6,2310.347,2281.45
2012-06-08,2306.22,2281.45,2276.71,2306.88,6792464100.0,63755911203.0,2522.44,2063.82,2290.232,2305.86
2012-06-11,2282.89,2305.86,2278.16,2311.77,6419796700.0,60177220468.0,2509.59,2053.3,2295.964,2289.79
2012-06-12,2295.07,2289.79,2280.95,2298.95,5994198200.0,55298586708.0,2536.44,2075.27,2290.036,2318.92
2012-06-13,2289.71,2318.92,2284.65,2319.71,7845434900.0,73945581880.0,2518.77,2060.81,2303.687,2295.95
2012-06-14,2306.78,2295.95,2293.07,2314.59,7163372200.0,68928753615.0,2550.82,2087.03,2304.338,2306.85
2012-06-15,2299.78,2306.85,2283.4,2314.24,6868757900.0,67855914889.0,2525.54,2066.35,2301.295,2316.05
2012-06-18,2313.53,2316.05,2309.71,2325.05,6059462200.0,60309396127.0,2537.54,2076.17,2316.347,2300.8
2012-06-19,2313.45,2300.8,2298.39,2313.45,6013590500.0,57869602291.0,2547.66,2084.45,2305.814,2292.88
2012-06-20,2300.41,2292.88,2291.54,2304.46,5410395500.0,50568121867.0,2530.87,2070.72,2297.408,2260.88
2012-06-21,2288.45,2260.88,2253.79,2288.45,5899201200.0,54696856218.0,2522.16,2063.59,2266.107,2224.11
2012-06-25,2253.51,2224.11,2223.05,2253.51,5976895200.0,54809336014.0,2486.96,2034.79,2241.591,2222.07
2012-06-26,2214.65,2222.07,2203.94,2229.24,5294079800.0,47281397826.0,2446.53,2001.7,2216.324,2216.93
2012-06-27,2219.94,2216.93,2213.32,2233.54,5104912800.0,45220313771.0,2444.27,1999.86,2222.973,2195.84
2012-06-28,2220.24,2195.84,2195.36,2224.16,5418218300.0,50299744713.0,2438.63,1995.24,2211.91,2225.43
2012-06-29,2190.58,2225.43,2188.72,2226.49,6144188600.0,55964660552.0,2415.43,1976.26,2208.173,2226.11
2012-07-02,2234.32,2226.11,2215.36,2234.87,6219620700.0,60638957821.0,2447.97,2002.89,2225.164,2229.19
2012-07-03,2225.57,2229.19,2219.05,2244.83,6270302100.0,60441034732.0,2448.72,2003.5,2232.805,2227.32
2012-07-04,2233.34,2227.32,2219.45,2239.27,5527365600.0,52367380262.0,2452.11,2006.27,2228.355,2201.35
2012-07-05,2218.22,2201.35,2192.65,2218.22,5796793400.0,52088149213.0,2450.05,2004.58,2201.965,2223.58
2012-07-06,2203.73,2223.58,2185.52,2227.47,7655791700.0,70766413523.0,2421.49,1981.22,2205.57,2170.81
2012-07-09,2210.71,2170.81,2168.61,2216.7,7511147200.0,69313222932.0,2445.94,2001.22,2196.448,2164.44
2012-07-10,2166.95,2164.44,2156.73,2178.2,5899397200.0,53225562146.0,2387.9,1953.73,2166.644,2175.38
2012-07-11,2160.02,2175.38,2156.6,2176.49,5861447200.0,53413031939.0,2380.88,1947.99,2167.741,2185.49
2012-07-12,2172.06,2185.49,2152.68,2197.04,8213376200.0,79627358213.0,2392.92,1957.84,2174.375,2185.89
2012-07-13,2180.17,2185.89,2177.92,2198.66,5754683800.0,56114765517.0,2404.04,1966.94,2186.269,2147.95
2012-07-16,2187.89,2147.95,2146.15,2188.06,6748768100.0,62714719943.0,2404.48,1967.31,2163.502,2161.19
2012-07-17,2142.43,2161.19,2141.48,2165.34,5518440800.0,52050624697.0,2362.75,1933.16,2153.87,2169.1
2012-07-18,2159.86,2169.1,2138.79,2170.3,6655265900.0,59282117140.0,2377.3,1945.07,2156.863,2184.84
2012-07-19,2164.27,2184.84,2159.94,2197.79,7933804900.0,68350742556.0,2386.01,1952.19,2184.302,2168.64
2012-07-20,2180.01,2168.64,2162.06,2185.73,6434667200.0,54549966992.0,2403.33,1966.36,2174.879,2141.4
2012-07-23,2154.17,2141.4,2135.56,2154.17,5567708100.0,47984498101.0,2385.5,1951.77,2143.359,2146.59
2012-07-24,2132.32,2146.59,2131.01,2158.95,5441128600.0,46650467118.0,2355.54,1927.26,2144.779,2136.15
2012-07-25,2141.04,2136.15,2132.83,2151.45,4857589400.0,41112394801.0,2361.25,1931.93,2142.1,2126.0
2012-07-26,2134.99,2126.0,2124.16,2147.66,5288407600.0,44906166094.0,2349.77,1922.54,2135.521,2128.76
